account_id,customer_id,account_type,account_number,ifsc_routing_code,currency,current_balance,available_balance,credit_limit,interest_rate_pct,account_status,opened_date,last_transaction_date,overdraft_allowed,joint_account,bank_name,branch_code
ACC0000165,CUST006252,INVESTMENT,9680945738,BANK4755,USD,27637.5,26779.32,,,ACTIVE,2023-03-02,2025-01-26,True,False,Citibank,BR382
ACC0000166,CUST008174,SAVINGS,1226036568,BANK2947,INR,6778.06,6501.78,,1.68,CLOSED,2011-10-25,2021-08-22,True,False,HDFC Bank,BR594
ACC0000167,CUST001710,CHECKING,1515018500,BANK2350,USD,8170.4,7258.14,,,ACTIVE,2019-12-18,2025-12-29,True,False,Wells Fargo,BR551
ACC0000168,CUST001645,CHECKING,2121079195,BANK7799,EUR,43417.0,43338.74,,,ACTIVE,2025-05-13,2026-02-05,False,False,Bank of America,BR539
ACC0000169,CUST004498,SAVINGS,4430273268,BANK1526,USD,0.0,0.0,,1.09,ACTIVE,2023-01-24,2024-10-23,False,False,Axis Bank,BR116
ACC0000170,CUST008845,CHECKING,8943423444,BANK8841,EUR,0.0,0.0,,,ACTIVE,2025-09-27,2026-04-23,True,False,Chase,BR834
ACC0000171,CUST005344,INVESTMENT,7720845160,BANK3905,USD,7429.24,7351.62,,,ACTIVE,2009-09-30,2020-06-24,False,True,ICICI Bank,BR908
ACC0000172,CUST006859,SAVINGS,4477822487,BANK1472,USD,31195.11,27076.61,,4.16,ACTIVE,2021-02-21,2024-08-23,True,False,Bank of America,BR538
ACC0000173,CUST000958,CREDIT,1286028022,BANK1536,EUR,27060.41,23944.19,71257.11,,DORMANT,2024-06-11,2025-11-21,True,False,Wells Fargo,BR840
ACC0000174,CUST006837,CREDIT,8374786958,BANK5526,USD,11466.44,10045.53,31070.61,,CLOSED,2020-05-02,2022-06-14,True,True,HDFC Bank,BR444
ACC0000175,CUST002381,CREDIT,2823064068,BANK1469,USD,0.0,0.0,0.0,,ACTIVE,2013-11-25,2019-10-11,False,False,Axis Bank,BR718
ACC0000176,CUST000055,CREDIT,4238201123,BANK7138,USD,0.0,0.0,0.0,,ACTIVE,2019-12-20,2023-08-02,False,False,Citibank,BR406
ACC0000177,CUST001413,CREDIT,4689837348,BANK5124,EUR,0.0,0.0,0.0,,ACTIVE,2024-01-25,2025-04-28,True,True,Citibank,BR328
ACC0000178,CUST000296,CREDIT,8739260287,BANK5205,USD,4992.8,4947.3,19660.35,,ACTIVE,2016-04-16,2019-04-28,True,False,Chase,BR235
ACC0000179,CUST008315,CHECKING,8481812195,BANK7029,EUR,40797.46,36498.85,,,ACTIVE,2024-02-22,2024-03-15,True,True,Chase,BR175
ACC0000180,CUST002303,FIXED_DEPOSIT,6748967379,BANK6749,USD,0.0,0.0,,4.14,CLOSED,2022-10-24,2024-09-24,True,True,Bank of America,BR462
ACC0000181,CUST000126,CHECKING,2812701115,BANK4389,GBP,7710.95,6704.06,,,FROZEN,2016-11-03,2026-04-20,True,True,HDFC Bank,BR729
ACC0000182,CUST007446,FIXED_DEPOSIT,8089552050,BANK8325,GBP,19888.28,18120.45,,2.76,ACTIVE,2014-10-17,2024-05-10,True,False,ICICI Bank,BR785
ACC0000183,CUST001102,SAVINGS,2257846570,BANK9723,USD,32651.8,27812.01,,2.54,ACTIVE,2024-03-29,2026-04-11,False,False,Wells Fargo,BR774
ACC0000184,CUST006430,CREDIT,5150096492,BANK1449,USD,0.0,0.0,0.0,,ACTIVE,2017-04-09,2022-01-05,True,False,Chase,BR356
ACC0000185,CUST001461,CREDIT,3839365051,BANK2456,USD,0.0,0.0,0.0,,ACTIVE,2022-08-01,2025-05-07,True,False,HDFC Bank,BR620
ACC0000186,CUST002806,FIXED_DEPOSIT,5533807172,BANK4457,USD,25579.47,24500.52,,1.66,ACTIVE,2024-05-02,2026-03-25,True,False,Citibank,BR247
ACC0000187,CUST005726,FIXED_DEPOSIT,2214797023,BANK1167,USD,24520.16,20903.17,,2.0,ACTIVE,2012-10-16,2016-11-27,True,False,HDFC Bank,BR950
ACC0000188,CUST006429,CREDIT,8595898939,BANK9248,USD,0.0,0.0,0.0,,ACTIVE,2022-06-05,2023-01-03,False,False,Bank of America,BR157
ACC0000189,CUST002140,INVESTMENT,8336820095,BANK4245,INR,18558.18,17563.11,,,ACTIVE,2008-09-20,2010-06-05,True,False,Citibank,BR880
ACC0000190,CUST000456,FIXED_DEPOSIT,2442271112,BANK6996,INR,30793.75,27733.49,,0.53,DORMANT,2019-05-14,2025-09-15,True,False,HDFC Bank,BR304
ACC0000191,CUST006571,FIXED_DEPOSIT,2500852081,BANK7205,USD,33307.39,30830.46,,3.98,FROZEN,2025-07-14,2025-10-11,True,False,Chase,BR156
ACC0000192,CUST004323,CHECKING,5018601014,BANK3864,USD,12602.14,12324.8,,,ACTIVE,2017-05-27,2018-11-07,True,True,Bank of America,BR234
ACC0000193,CUST004562,CHECKING,4244077837,BANK9020,INR,0.0,0.0,,,CLOSED,2025-07-20,2026-03-04,False,False,HDFC Bank,BR252
ACC0000194,CUST008224,SAVINGS,1031472493,BANK3349,EUR,37516.23,36966.79,,3.16,ACTIVE,2024-03-23,2026-01-09,True,False,Chase,BR982
ACC0000195,CUST008922,SAVINGS,7261212089,BANK2599,USD,0.0,0.0,,2.53,ACTIVE,2016-09-25,2021-10-07,True,False,HDFC Bank,BR494
ACC0000196,CUST001811,CHECKING,7877947244,BANK2143,USD,20145.04,17827.33,,,FROZEN,2024-11-30,2026-02-25,True,False,Axis Bank,BR474
ACC0000197,CUST005472,CREDIT,9151248382,BANK3791,USD,22333.82,20904.54,88003.03,,ACTIVE,2022-12-12,2024-07-07,False,False,Axis Bank,BR480
ACC0000198,CUST002152,INVESTMENT,8385615746,BANK8362,USD,53536.88,49010.04,,,ACTIVE,2025-04-04,2025-07-01,True,False,Wells Fargo,BR737
ACC0000199,CUST006686,FIXED_DEPOSIT,3194090789,BANK9462,INR,3358.16,3032.57,,0.78,ACTIVE,2019-03-20,2019-08-09,True,True,Chase,BR784
ACC0000200,CUST003582,CHECKING,6457943776,BANK2936,USD,28978.91,26118.87,,,ACTIVE,2023-04-06,2024-06-02,False,False,Wells Fargo,BR755
ACC0000201,CUST000761,CREDIT,9282566830,BANK2036,USD,15633.74,15343.69,61204.19,,ACTIVE,2021-08-06,2021-09-07,True,False,Chase,BR629
ACC0000202,CUST000174,FIXED_DEPOSIT,8031921734,BANK6479,USD,6107.12,5923.56,,2.25,ACTIVE,2023-09-03,2025-09-13,False,False,Chase,BR994
ACC0000203,CUST004633,CREDIT,3474387553,BANK6668,USD,23870.76,20445.22,63019.35,,ACTIVE,2018-11-25,2019-08-29,False,False,HDFC Bank,BR881
ACC0000204,CUST004014,CHECKING,2755071768,BANK9094,GBP,11534.82,10334.46,,,ACTIVE,2023-01-01,2026-03-02,False,False,Bank of America,BR373
ACC0000205,CUST002735,INVESTMENT,8079711591,BANK1830,USD,0.0,0.0,,,ACTIVE,2023-09-30,2024-05-30,True,False,Wells Fargo,BR949
ACC0000206,CUST007406,FIXED_DEPOSIT,1298530951,BANK7570,GBP,2478.87,2412.76,,3.71,ACTIVE,2025-10-11,2026-02-10,False,False,Chase,BR163
ACC0000207,CUST004827,SAVINGS,8776009430,BANK3901,USD,30631.35,27477.17,,2.6,ACTIVE,2024-08-12,2025-11-05,False,False,Citibank,BR773
ACC0000208,CUST008463,CREDIT,3047764203,BANK4226,USD,62375.62,61851.52,107205.64,,ACTIVE,2022-03-27,2025-12-30,False,False,Bank of America,BR156
ACC0000209,CUST001455,INVESTMENT,1949548494,BANK7815,USD,6719.14,5998.78,,,ACTIVE,2025-06-08,2025-11-29,False,False,Axis Bank,BR595
ACC0000210,CUST009424,INVESTMENT,3544174889,BANK4333,EUR,28086.35,25520.86,,,ACTIVE,2019-03-24,2022-03-19,True,False,HDFC Bank,BR963
ACC0000211,CUST008846,FIXED_DEPOSIT,5908866465,BANK9017,USD,32909.05,30409.38,,2.33,CLOSED,2020-06-12,2020-09-07,False,False,Chase,BR777
ACC0000212,CUST009620,FIXED_DEPOSIT,5605401819,BANK2740,USD,4908.25,4411.37,,1.22,ACTIVE,2022-06-10,2023-03-04,True,False,Citibank,BR549
ACC0000213,CUST002789,CREDIT,4108177976,BANK9854,USD,33221.99,31489.19,88015.62,,FROZEN,2024-10-30,2025-04-17,False,True,Axis Bank,BR398
ACC0000214,CUST001406,SAVINGS,4900981179,BANK4403,USD,17202.99,17076.21,,2.61,ACTIVE,2013-01-09,2023-06-22,False,True,HDFC Bank,BR300
ACC0000215,CUST004828,SAVINGS,1546853084,BANK8447,USD,0.0,0.0,,1.59,ACTIVE,2012-03-26,2025-09-25,False,False,ICICI Bank,BR660
ACC0000216,CUST000978,INVESTMENT,7714331936,BANK6228,USD,19534.63,18994.04,,,FROZEN,2021-04-05,2022-03-03,True,True,Citibank,BR759
ACC0000217,CUST008330,CHECKING,3546729754,BANK5763,USD,18908.9,18358.01,,,CLOSED,2019-05-04,2020-04-25,True,False,Bank of America,BR512
ACC0000218,CUST002812,CREDIT,5175073326,BANK1587,INR,4919.58,4368.17,15393.85,,ACTIVE,2013-03-07,2024-11-24,True,False,Chase,BR416
ACC0000219,CUST000299,SAVINGS,5365261035,BANK3203,EUR,15085.52,14492.0,,2.4,DORMANT,2014-06-09,2014-11-25,True,True,HDFC Bank,BR674
ACC0000220,CUST007341,SAVINGS,8873660151,BANK5257,USD,5764.5,5022.04,,4.0,CLOSED,2021-08-13,2026-02-04,False,False,HDFC Bank,BR452
ACC0000221,CUST000914,SAVINGS,8443828901,BANK2731,USD,29936.1,29592.18,,1.6,ACTIVE,2014-07-05,2020-05-28,True,False,Bank of America,BR842
ACC0000222,CUST009384,CHECKING,8529352963,BANK3425,GBP,3969.84,3689.86,,,ACTIVE,2022-12-24,2024-04-01,False,False,Wells Fargo,BR267
ACC0000223,CUST007128,CREDIT,5444985309,BANK8770,USD,33479.22,30669.93,59477.89,,DORMANT,2020-07-06,2022-12-26,True,False,HDFC Bank,BR117
ACC0000224,CUST001670,SAVINGS,2071962297,BANK1510,USD,348.48,304.79,,0.94,ACTIVE,2023-06-24,2023-08-30,True,False,Chase,BR609
ACC0000225,CUST003865,FIXED_DEPOSIT,1542362148,BANK2179,INR,20799.91,20536.73,,0.85,ACTIVE,2020-03-18,2023-06-09,False,False,ICICI Bank,BR374
ACC0000226,CUST004218,CREDIT,3103870649,BANK2734,GBP,0.0,0.0,0.0,,ACTIVE,2022-10-29,2023-05-03,False,False,Axis Bank,BR598
ACC0000227,CUST006475,INVESTMENT,7759293419,BANK2197,USD,25028.11,24433.83,,,ACTIVE,2024-10-24,2025-06-25,True,False,ICICI Bank,BR783
ACC0000228,CUST002265,SAVINGS,9323333276,BANK7548,USD,7250.26,6912.02,,3.63,ACTIVE,2024-07-28,2025-02-21,False,True,Citibank,BR922
ACC0000229,CUST006362,CHECKING,6489820329,BANK8038,USD,26117.85,23105.98,,,ACTIVE,2025-05-28,2026-03-01,True,False,Wells Fargo,BR788
ACC0000230,CUST008168,FIXED_DEPOSIT,4933052075,BANK8645,GBP,6650.82,5669.02,,3.68,ACTIVE,2025-05-22,2025-09-07,False,False,ICICI Bank,BR499
ACC0000231,CUST008038,FIXED_DEPOSIT,5741247489,BANK8790,USD,18909.12,16806.51,,2.14,DORMANT,2008-10-13,2022-02-08,True,False,Wells Fargo,BR960
ACC0000232,CUST003069,FIXED_DEPOSIT,4931225580,BANK3691,USD,0.0,0.0,,3.5,CLOSED,2025-11-21,2026-04-22,True,False,Citibank,BR176
ACC0000233,CUST001238,CHECKING,9329109753,BANK5503,INR,38098.71,35851.68,,,ACTIVE,2025-05-07,2025-07-19,False,True,ICICI Bank,BR747
ACC0000234,CUST007629,FIXED_DEPOSIT,2001229255,BANK5205,USD,0.0,0.0,,1.39,DORMANT,2017-07-09,2020-01-30,False,True,Bank of America,BR103
ACC0000235,CUST009170,SAVINGS,9048038728,BANK7759,USD,16492.45,16469.09,,1.44,DORMANT,2017-10-19,2019-10-18,False,True,Bank of America,BR292
ACC0000236,CUST000839,CREDIT,7288228308,BANK9804,USD,20649.91,17829.66,40084.03,,DORMANT,2019-08-13,2022-03-06,True,True,Citibank,BR131
ACC0000237,CUST002514,CREDIT,9799584533,BANK9620,EUR,22621.43,22236.81,57035.71,,ACTIVE,2020-08-26,2024-04-09,True,False,Citibank,BR539
ACC0000238,CUST003597,INVESTMENT,4995823565,BANK6924,USD,27522.27,25107.5,,,ACTIVE,2023-03-21,2025-08-07,False,False,Citibank,BR946
ACC0000239,CUST007163,CREDIT,1095364870,BANK7248,USD,12034.95,11612.06,29112.07,,ACTIVE,2022-10-14,2025-12-16,True,True,Chase,BR273
ACC0000240,CUST000957,CHECKING,3497395019,BANK6305,USD,16282.74,13926.52,,,ACTIVE,2024-12-21,2025-06-27,False,False,HDFC Bank,BR517
ACC0000241,CUST001515,CHECKING,1093653116,BANK4073,EUR,41307.86,41209.41,,,FROZEN,2021-07-08,2025-02-20,False,False,HDFC Bank,BR397
ACC0000242,CUST009250,CREDIT,3902091008,BANK6941,USD,13249.62,11321.48,22157.34,,ACTIVE,2022-08-25,2024-05-06,True,False,ICICI Bank,BR796
ACC0000243,CUST004992,INVESTMENT,7846061497,BANK5737,GBP,0.0,0.0,,,ACTIVE,2022-01-20,2023-09-07,True,False,Citibank,BR352
ACC0000244,CUST006954,CREDIT,3391470473,BANK4247,INR,11115.8,9577.74,41949.25,,ACTIVE,2017-03-08,2021-12-06,False,False,Axis Bank,BR246
ACC0000245,CUST007728,CREDIT,3005354008,BANK6963,USD,32155.61,30385.88,76037.43,,ACTIVE,2025-11-21,2026-04-07,False,False,Chase,BR261
ACC0000246,CUST001015,CREDIT,5508868553,BANK1138,USD,27810.2,27425.9,43256.13,,ACTIVE,2024-10-18,2026-02-21,True,False,Chase,BR936
ACC0000247,CUST008755,INVESTMENT,4417242430,BANK7031,USD,9038.68,8804.36,,,ACTIVE,2018-12-23,2019-09-03,False,False,HDFC Bank,BR655
ACC0000248,CUST000788,FIXED_DEPOSIT,3636931662,BANK5514,EUR,24358.53,21292.08,,0.69,DORMANT,2023-01-31,2023-11-11,False,False,HDFC Bank,BR524
ACC0000249,CUST004832,CHECKING,9106668911,BANK2892,INR,19432.84,18533.78,,,ACTIVE,2020-06-18,2022-04-11,False,True,ICICI Bank,BR500
ACC0000250,CUST008800,INVESTMENT,6493773786,BANK6168,USD,10385.76,10188.16,,,ACTIVE,2016-08-26,2023-11-20,True,False,Bank of America,BR595
ACC0000251,CUST008984,INVESTMENT,9867862060,BANK2356,GBP,28682.6,26705.73,,,ACTIVE,2019-09-07,2022-05-03,False,False,Chase,BR675
ACC0000252,CUST002748,INVESTMENT,8785980191,BANK8173,INR,24430.67,23666.56,,,ACTIVE,2021-09-13,2026-03-16,False,False,Chase,BR695
ACC0000253,CUST001962,CHECKING,8078825534,BANK4588,EUR,0.0,0.0,,,ACTIVE,2010-07-17,2020-06-26,False,True,Citibank,BR721
ACC0000254,CUST005378,CREDIT,4621298343,BANK5436,USD,604.59,566.41,1744.65,,ACTIVE,2025-09-19,2025-11-01,True,True,Wells Fargo,BR787
ACC0000255,CUST005841,INVESTMENT,2223163666,BANK6880,INR,0.0,0.0,,,FROZEN,2013-01-25,2016-12-29,False,False,Wells Fargo,BR109
ACC0000256,CUST005525,CREDIT,5301010042,BANK4364,USD,1497.43,1316.9,5793.23,,DORMANT,2024-10-25,2025-03-29,False,False,Chase,BR334
ACC0000257,CUST005840,FIXED_DEPOSIT,9101763144,BANK3246,USD,11002.3,10701.62,,3.59,ACTIVE,2011-12-21,2025-05-29,True,False,Bank of America,BR736
ACC0000258,CUST000585,SAVINGS,3248475661,BANK9027,USD,10529.66,9448.38,,3.61,ACTIVE,2019-04-02,2021-10-16,False,False,Chase,BR692
ACC0000259,CUST009925,SAVINGS,4643465427,BANK2685,USD,26238.43,26097.63,,1.37,ACTIVE,2025-01-04,2025-03-07,True,True,Bank of America,BR209
ACC0000260,CUST006063,INVESTMENT,4521788308,BANK4021,USD,48966.47,46868.56,,,ACTIVE,2024-12-24,2025-12-09,True,False,Bank of America,BR748
ACC0000261,CUST003563,FIXED_DEPOSIT,8889022891,BANK9404,INR,2329.21,2037.72,,0.79,ACTIVE,2023-11-08,2024-12-16,True,False,ICICI Bank,BR247
ACC0000262,CUST004541,CHECKING,3309483766,BANK6662,USD,0.0,0.0,,,DORMANT,2025-08-14,2025-09-06,True,False,ICICI Bank,BR827
ACC0000263,CUST008017,SAVINGS,5051201567,BANK9744,USD,14715.93,13547.14,,3.33,ACTIVE,2016-12-06,2023-10-28,False,False,Axis Bank,BR396
ACC0000264,CUST007085,FIXED_DEPOSIT,1450497577,BANK6908,EUR,25854.3,24808.1,,2.39,ACTIVE,2019-01-15,2020-07-01,True,True,Chase,BR714
ACC0000265,CUST002439,CREDIT,5685129870,BANK8293,USD,0.0,0.0,0.0,,ACTIVE,2022-11-04,2024-11-18,False,False,Citibank,BR410
ACC0000266,CUST009836,CREDIT,1581115464,BANK3934,USD,1414.51,1414.43,2485.25,,DORMANT,2011-05-28,2011-10-24,True,True,Wells Fargo,BR228
ACC0000267,CUST008071,FIXED_DEPOSIT,7196817701,BANK8383,USD,21362.25,19927.71,,3.64,CLOSED,2023-03-02,2025-01-31,True,False,HDFC Bank,BR933
ACC0000268,CUST001545,CHECKING,6995104247,BANK4317,USD,7569.81,6733.69,,,ACTIVE,2025-08-01,2026-01-30,True,False,Bank of America,BR735
ACC0000269,CUST005079,CREDIT,4873683016,BANK8349,USD,43142.84,41006.04,168532.73,,ACTIVE,2023-12-08,2025-12-16,True,False,ICICI Bank,BR304
ACC0000270,CUST004916,SAVINGS,5431101531,BANK6152,USD,63637.32,54326.95,,3.63,ACTIVE,2025-11-07,2026-03-06,True,False,Bank of America,BR736
ACC0000271,CUST002578,CHECKING,7973037285,BANK5388,USD,0.0,0.0,,,ACTIVE,2014-04-07,2017-10-16,True,False,Wells Fargo,BR188
ACC0000272,CUST005278,FIXED_DEPOSIT,2651857665,BANK6261,USD,34828.96,30531.91,,0.88,CLOSED,2013-01-29,2021-09-30,True,True,Chase,BR542
ACC0000273,CUST007978,FIXED_DEPOSIT,1692370411,BANK8530,USD,10557.07,9885.0,,2.86,ACTIVE,2024-09-29,2026-03-10,True,False,Wells Fargo,BR210
ACC0000274,CUST003023,CREDIT,6730772532,BANK4985,USD,0.0,0.0,0.0,,ACTIVE,2021-04-11,2025-03-20,True,False,Wells Fargo,BR922
ACC0000275,CUST005221,CHECKING,1684912297,BANK2646,USD,23929.84,23174.7,,,ACTIVE,2022-07-14,2026-03-15,True,False,HDFC Bank,BR623
ACC0000276,CUST001437,FIXED_DEPOSIT,7999000124,BANK1030,USD,0.0,0.0,,4.16,FROZEN,2021-11-28,2025-05-20,False,False,ICICI Bank,BR200
ACC0000277,CUST001674,CHECKING,4979245478,BANK2779,USD,19972.87,17837.79,,,ACTIVE,2023-02-04,2024-04-05,False,False,ICICI Bank,BR722
ACC0000278,CUST005135,SAVINGS,6982709852,BANK5561,USD,30542.92,29320.38,,2.19,DORMANT,2014-10-07,2015-03-18,False,False,Axis Bank,BR558
ACC0000279,CUST004139,CREDIT,5868768109,BANK7248,EUR,17663.23,15033.15,31146.06,,ACTIVE,2017-05-14,2017-11-08,False,False,Bank of America,BR770
ACC0000280,CUST004282,FIXED_DEPOSIT,9611479812,BANK1898,GBP,19177.03,18090.31,,4.4,ACTIVE,2023-01-16,2023-07-20,False,True,HDFC Bank,BR623
ACC0000281,CUST004528,INVESTMENT,2139380179,BANK4106,USD,4579.49,4004.04,,,ACTIVE,2021-09-09,2023-09-28,True,False,Axis Bank,BR906
ACC0000282,CUST007030,FIXED_DEPOSIT,3203732352,BANK6653,USD,5919.92,5333.29,,2.46,ACTIVE,2025-02-25,2026-01-21,True,False,Axis Bank,BR541
ACC0000283,CUST004979,SAVINGS,4471485932,BANK1703,INR,0.0,0.0,,1.39,ACTIVE,2019-06-26,2021-05-03,False,False,Chase,BR967
ACC0000284,CUST004457,FIXED_DEPOSIT,4526712715,BANK3751,USD,6186.89,6033.79,,3.39,CLOSED,2023-01-08,2026-04-13,True,False,Citibank,BR867
ACC0000285,CUST009185,CREDIT,7820628858,BANK7163,USD,30851.88,29736.35,111961.74,,ACTIVE,2023-12-10,2023-12-23,True,True,Chase,BR461
ACC0000286,CUST001911,CREDIT,9980456257,BANK9157,USD,0.0,0.0,0.0,,CLOSED,2023-09-05,2023-12-26,True,True,ICICI Bank,BR977
ACC0000287,CUST007303,CREDIT,9015656364,BANK6618,USD,13980.32,12903.89,40228.9,,ACTIVE,2025-03-21,2025-12-15,True,False,Wells Fargo,BR476
ACC0000288,CUST007981,FIXED_DEPOSIT,1813713112,BANK2079,INR,15732.97,13407.04,,2.38,CLOSED,2023-03-09,2024-10-22,True,True,HDFC Bank,BR482
ACC0000289,CUST005134,SAVINGS,8851315648,BANK8871,EUR,0.0,0.0,,2.77,ACTIVE,2024-04-05,2024-05-07,True,False,Bank of America,BR553
ACC0000290,CUST008611,FIXED_DEPOSIT,9089421661,BANK5188,USD,0.0,0.0,,0.68,ACTIVE,2025-05-19,2026-01-03,False,True,Bank of America,BR334
ACC0000291,CUST001670,FIXED_DEPOSIT,7249959505,BANK9281,EUR,6675.25,6055.79,,3.0,ACTIVE,2014-06-17,2023-04-01,True,True,Chase,BR560
ACC0000292,CUST003574,SAVINGS,2452637705,BANK6963,USD,1213.84,1069.86,,3.54,CLOSED,2016-12-31,2021-08-11,True,True,Bank of America,BR581
ACC0000293,CUST000135,SAVINGS,1231028066,BANK1867,USD,13639.3,11728.37,,3.57,ACTIVE,2019-12-24,2022-03-07,True,False,Axis Bank,BR969
ACC0000294,CUST001516,INVESTMENT,6821406276,BANK2620,USD,0.0,0.0,,,ACTIVE,2019-03-06,2021-11-16,True,True,Citibank,BR577
ACC0000295,CUST004953,FIXED_DEPOSIT,5462728396,BANK8052,USD,19709.2,17728.24,,3.94,ACTIVE,2022-12-12,2025-05-09,True,False,Wells Fargo,BR272
ACC0000296,CUST006094,CREDIT,9334554002,BANK3825,USD,9996.81,9379.34,21362.75,,ACTIVE,2025-10-22,2026-01-25,True,False,Bank of America,BR618
ACC0000297,CUST005073,SAVINGS,8255386726,BANK6563,GBP,1704.1,1598.34,,1.43,CLOSED,2025-09-07,2026-01-11,True,True,Chase,BR390
ACC0000298,CUST000710,INVESTMENT,8427478917,BANK7089,EUR,0.0,0.0,,,ACTIVE,2019-03-18,2019-09-05,True,False,HDFC Bank,BR199
ACC0000299,CUST007891,CHECKING,3430728193,BANK1387,INR,27755.85,25041.37,,,ACTIVE,2023-12-08,2026-01-04,False,False,Citibank,BR273
ACC0000300,CUST006854,CHECKING,1180363283,BANK2634,USD,10924.2,10429.2,,,CLOSED,2024-01-26,2025-07-26,False,False,Citibank,BR680
ACC0000301,CUST005481,INVESTMENT,3824599780,BANK4119,USD,22753.87,19392.01,,,FROZEN,2020-07-20,2025-04-21,True,False,HDFC Bank,BR353
ACC0000302,CUST002251,CHECKING,4472921352,BANK2309,INR,16762.55,14862.12,,,ACTIVE,2018-09-14,2018-12-05,False,False,HDFC Bank,BR519
ACC0000303,CUST003563,CHECKING,9165568124,BANK6117,USD,8455.51,7698.46,,,ACTIVE,2024-04-29,2025-06-13,True,False,ICICI Bank,BR631
ACC0000304,CUST009234,FIXED_DEPOSIT,7794006834,BANK4047,USD,31291.09,30111.98,,1.33,ACTIVE,2022-07-10,2024-05-19,True,False,ICICI Bank,BR605
ACC0000305,CUST006475,FIXED_DEPOSIT,1578968385,BANK9211,USD,9594.31,8834.29,,4.38,ACTIVE,2020-08-14,2021-05-13,False,False,ICICI Bank,BR956
ACC0000306,CUST006512,SAVINGS,5453850210,BANK2332,GBP,0.0,0.0,,3.35,ACTIVE,2025-05-04,2025-12-23,True,False,HDFC Bank,BR556
ACC0000307,CUST002520,CHECKING,2640548436,BANK5221,USD,30140.49,28477.65,,,ACTIVE,2012-10-01,2017-05-10,True,True,Citibank,BR395
ACC0000308,CUST001987,SAVINGS,8714817590,BANK6181,USD,3001.85,2851.21,,2.11,ACTIVE,2017-12-22,2020-04-06,False,False,Chase,BR188
ACC0000309,CUST007721,SAVINGS,1658344777,BANK6588,USD,512.07,496.47,,0.88,ACTIVE,2021-06-06,2025-10-28,True,False,Wells Fargo,BR291
ACC0000310,CUST000268,CREDIT,9678902538,BANK5667,USD,26903.83,23995.46,107284.29,,ACTIVE,2024-01-29,2024-06-21,True,False,ICICI Bank,BR459
ACC0000311,CUST004825,INVESTMENT,2139795451,BANK3688,INR,0.0,0.0,,,ACTIVE,2021-01-12,2022-02-01,True,False,ICICI Bank,BR330
ACC0000312,CUST004530,FIXED_DEPOSIT,5736816326,BANK5680,EUR,0.0,0.0,,2.54,ACTIVE,2021-10-22,2026-01-04,True,False,Chase,BR546
ACC0000313,CUST008667,CREDIT,7285497852,BANK2941,USD,29206.52,26379.43,55682.78,,FROZEN,2021-11-24,2022-01-12,True,False,Axis Bank,BR473
ACC0000314,CUST006212,FIXED_DEPOSIT,7124882022,BANK9859,USD,0.0,0.0,,3.21,ACTIVE,2020-01-18,2024-10-26,False,False,Wells Fargo,BR777
ACC0000315,CUST002144,SAVINGS,3900541427,BANK4266,USD,69.95,60.79,,3.9,ACTIVE,2020-06-08,2022-04-20,False,False,Chase,BR403
ACC0000316,CUST003201,SAVINGS,7975011836,BANK9585,USD,0.0,0.0,,3.49,CLOSED,2013-12-01,2018-06-18,True,False,Citibank,BR680
ACC0000317,CUST007240,CHECKING,3394663885,BANK6298,USD,0.0,0.0,,,ACTIVE,2025-04-15,2025-07-24,False,True,Bank of America,BR189
ACC0000318,CUST003853,FIXED_DEPOSIT,6532573105,BANK6939,INR,14159.28,13964.47,,1.68,ACTIVE,2025-01-14,2025-03-02,False,False,HDFC Bank,BR286
ACC0000319,CUST000433,INVESTMENT,8041091678,BANK2933,EUR,0.0,0.0,,,FROZEN,2022-04-11,2024-02-05,False,False,Axis Bank,BR973
ACC0000320,CUST003759,FIXED_DEPOSIT,2710943103,BANK5129,GBP,40338.88,39145.65,,3.41,DORMANT,2025-05-25,2026-04-02,False,True,Bank of America,BR616
ACC0000321,CUST004468,FIXED_DEPOSIT,3519650569,BANK8433,INR,0.0,0.0,,3.75,DORMANT,2024-02-13,2025-12-30,True,True,HDFC Bank,BR123
ACC0000322,CUST006885,CREDIT,6096408215,BANK3322,GBP,4515.96,4496.04,10397.71,,FROZEN,2025-10-21,2026-04-03,False,True,Chase,BR158
ACC0000323,CUST004568,FIXED_DEPOSIT,9331038251,BANK7288,USD,6409.96,5831.22,,4.1,ACTIVE,2025-05-15,2025-06-19,False,False,ICICI Bank,BR594
ACC0000324,CUST002391,CHECKING,8131609298,BANK4244,USD,33786.31,31754.86,,,ACTIVE,2022-05-21,2023-09-20,True,False,Axis Bank,BR682
ACC0000325,CUST009624,INVESTMENT,1878438179,BANK5578,USD,24422.52,23802.0,,,FROZEN,2009-10-22,2022-06-18,True,False,Axis Bank,BR738
ACC0000326,CUST007936,FIXED_DEPOSIT,7585545963,BANK1905,GBP,0.0,0.0,,1.6,ACTIVE,2017-07-09,2020-08-18,True,True,Axis Bank,BR879
ACC0000327,CUST004577,CHECKING,5509207426,BANK7273,USD,10587.42,10554.61,,,DORMANT,2019-10-19,2021-09-02,False,False,Bank of America,BR502
ACC0000328,CUST006162,INVESTMENT,3798434231,BANK9310,GBP,0.0,0.0,,,CLOSED,2020-09-17,2023-10-26,False,False,Wells Fargo,BR247
ACC0000329,CUST003114,INVESTMENT,3325383991,BANK9806,USD,6584.44,6051.22,,,ACTIVE,2024-05-31,2025-05-19,True,False,Citibank,BR223
